PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00wiq,8/2N5/8/1p1b2p1/1P3k1p/P4P1P/5K2/8 b - - 5 53,d5f3 c7e6 f4e5 e6g5 f3c6 g5f3 e5e4 f3h4,2050,76,71,85,crushing deflection endgame veryLong,https://lichess.org/f2fohyT0/black#106,
00woo,8/r7/pkq1p1r1/R2pPp2/RPpP1Qp1/2P3Pp/4KP1P/8 w - - 1 44,b4b5 a6b5 a5a7 b5a4,1057,79,95,1572,advantage endgame short,https://lichess.org/0RoBTQw1#87,
00wtA,rn3rk1/pb2qppp/1p2p3/2p5/1nP5/1PQ1PN2/PB2BPPP/R4RK1 b - - 4 13,b8c6 c3g7,451,108,81,226,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JuPrhFKw/black#26,English_Opening English_Opening_Anglo-Indian_Defense
00wx5,r5k1/5p1p/6p1/8/2q5/7P/P3rPP1/Q2R2K1 b - - 2 30,a8a2 d1d8 e2e8 d8e8,816,81,82,66,endgame mate mateIn2 short,https://lichess.org/X1iRyYYl/black#60,
00x3K,r2qk2r/ppp2pp1/2npbn1p/3Np3/2B1P3/P2P1N1P/1PPQ1PP1/R3K2R b KQkq - 0 10,f6d5 e4d5 e6d5 c4d5,1126,79,88,289,advantage fork middlegame short,https://lichess.org/n0BradwB/black#20,Four_Knights_Game Four_Knights_Game_Italian_Variation
00x47,3r4/p5kp/1p1q4/4p3/P1P1p1Qb/1PB1P3/5rPP/R5K1 b - - 1 25,g7f8 g4h4 f2f5 c3b4 d6b4 h4d8,2206,79,86,178,crushing deflection hangingPiece long middlegame pin,https://lichess.org/oExVQQ0V/black#50,
00x5X,7r/Bp1k1ppp/b7/4P3/1b1N4/8/PP3rPP/R2K3R w - - 0 19,d4c2 f2d2 d1c1 h8c8 h1d1 c8c2,2087,75,96,1092,crushing long middlegame pin,https://lichess.org/3zRv22af#37,
00x6f,8/3q1pkp/p5p1/1pPB2Q1/1P1b3P/P5P1/6K1/8 w - - 1 30,h4h5 h7h6 c5c6 d7d6 g5g4 d6d5,2159,80,90,1103,crushing endgame long,https://lichess.org/EHEXHrku#59,
00xDW,7k/5Bp1/3p3p/8/4P1n1/r1rP4/6PP/1R1R2K1 b - - 0 36,c3d3 d1d3 a3d3 f7g6,1943,76,92,3095,crushing defensiveMove endgame short,https://lichess.org/wblYR1Kt/black#72,
00xDa,q7/3kbpp1/4p3/1p1pP3/2pPb1P1/1PP1B3/1Q3P1r/R5K1 w - - 0 28,a1a8 h2h1,1288,77,89,878,endgame master mate mateIn1 oneMove,https://lichess.org/trNxydY0#55,
00xGN,r2q1rk1/ppp1nppp/3b4/1B6/3QP3/2N2b2/PPP2PPP/R1B2RK1 w - - 0 10,g2f3 d6h2 g1h2 d8d4,1066,82,95,380,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/g17XFBDp#19,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation
00xHQ,1r4k1/5p1p/3R2p1/1qN5/3Qp3/7P/5PPK/1r6 b - - 0 35,b1b4 d6d8 b8d8 d4d8 g8g7 c5d7,1703,74,93,2094,advantage defensiveMove endgame long,https://lichess.org/Bt8SnbNt/black#70,
00xIC,3rr1k1/1R3ppp/8/2p5/q2p1B2/3Q2P1/P1R2P1P/6K1 w - - 3 28,d3c4 e8e1 g1g2 a4c6 f2f3 c6b7,1321,80,94,552,crushing fork long middlegame,https://lichess.org/b4qtd9O6#55,
00xMV,1k1r1br1/ppp5/3p1q2/4BP2/6P1/3Q1P1p/PPP5/3RR1K1 b - - 0 26,d6e5 d3d8 f6d8 d1d8,800,113,78,49,backRankMate mate mateIn2 middlegame short,https://lichess.org/WWJj7s9K/black#52,
00xNH,r2qr1k1/p4ppp/2p2n2/3p2B1/6b1/2NQ1N1P/PPP2bP1/2KR3R b - - 0 14,e8e3 g5e3 f2e3 d3e3,1942,75,88,998,crushing middlegame short,https://lichess.org/69SEvfvy/black#28,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00xOm,5rk1/7p/p2R2p1/1p2n1P1/2q1Q1P1/PBP5/KP5r/8 b - - 4 40,h2b2 a2b2 f8f2 e4c2 f2c2 b2c2,2125,78,90,644,advantage hangingPiece long middlegame pin,https://lichess.org/TM04eo9o/black#80,
00xRJ,6k1/5pp1/2b1p2p/2p5/2B5/1PP3P1/r6P/3R2K1 b - - 0 26,a2c2 d1d8 g8h7 c4d3 f7f5 d3c2,1104,200,33,15,crushing endgame fork long,https://lichess.org/3ILu1mNa/black#52,
00xa4,2r1k3/2p1rpp1/1p1p1b1p/p2P1P1P/P1P5/3KB3/5PR1/6R1 w - - 1 30,e3h6 g7h6 g2g8 e8d7 g8c8 d7c8,998,76,90,459,advantage endgame hangingPiece long,https://lichess.org/H3LZtXxl#59,
00xgR,8/2B3k1/4p2p/2P3pQ/3P4/4p3/6PP/4qNK1 w - - 0 34,h5e8 e1f2 g1h1 f2f1,1113,84,91,182,deflection endgame mate mateIn2 short,https://lichess.org/tNw5mP5i#67,
00xgi,rnbq1rk1/pp4pp/4p3/3pNp1Q/2pPn3/2PBP1P1/PP1N1PP1/R3K2R b KQ - 1 11,d8e8 h5h7,1056,79,100,247,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/eZNcY10G/black#22,Queens_Pawn_Game Queens_Pawn_Game_London_System
00xiD,r4rk1/4qppp/b3p3/pp1pP3/3P4/3Q4/PPB2PPP/R4RK1 b - - 1 17,b5b4 d3h7,702,79,100,123,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JiOcabu9/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
00xmm,r6r/ppk3pp/2pN4/4P3/1b6/6PQ/PP3PKP/R1Bq4 b - - 2 24,b4d6 e5d6 d1d6 c1f4 d6f4 g3f4,1005,84,93,408,advantage long middlegame pin,https://lichess.org/Pci9z8kp/black#48,
00xnu,2R5/p2r4/knQ3p1/4B3/pq1Pb3/8/5PPP/R5K1 w - - 4 40,a1a4 b4a4 c6a4 b6a4,630,81,100,123,advantage middlegame short,https://lichess.org/Sqk5J29I#79,
00xrk,2kr4/2p2p2/p6p/1p2q1p1/2p2n2/2N1B2P/PPB1QPP1/6K1 w - - 2 24,e3f4 e5e2 c3e2 g5f4,2324,90,86,269,crushing endgame intermezzo short,https://lichess.org/B3n7V4as#47,
00xsd,r1bqkb1r/1p1npp1p/p2p1np1/6B1/3N4/3BP3/PPP2PPP/RN1QK2R w KQkq - 0 8,c2c4 d8a5 b1c3 a5g5,1257,82,92,1561,advantage fork opening short,https://lichess.org/bMxAVfzo#15,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation
00xte,4rb2/8/P2P2k1/4KN1p/4P1p1/3r4/R7/5R2 w - - 1 52,f5e7 f8e7 d6e7 e8e7 e5f4 e7f7,1350,75,91,2001,crushing endgame long,https://lichess.org/54WsogGa#103,
00xvM,rn1q1b1Q/pp1k3p/2p2n2/3p4/6pP/2N5/PPP1P1B1/2KR2NR w - - 2 14,e2e4 f8h6 c1b1 d8h8,1169,78,79,62,advantage discoveredAttack middlegame short,https://lichess.org/JxY0XNjQ#27,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
00xxi,6r1/7P/5K2/8/2P2k2/P7/8/8 b - - 0 68,g8f8 f6g7 f8d8 h7h8q d8h8 g7h8 f4e4 a3a4 e4d4 a4a5,1544,74,95,5281,advancedPawn crushing defensiveMove endgame promotion quietMove rookEndgame veryLong,https://lichess.org/XrLtoaW5/black#136,
00xyk,3r1rk1/1b1n1qn1/pp1Q2p1/2p3Pp/P1P1Pp1N/2P2B1P/5B1K/R4R2 b - - 1 25,d7e5 d6e5 d8e8 e5d6,1943,75,84,211,advantage hangingPiece middlegame short,https://lichess.org/tXpGxaU8/black#50,
00y0m,r5k1/2B2pp1/rP2p1p1/P2q4/3Pp3/R6P/5PP1/1R4K1 b - - 6 32,a6a5 a3a5 a8a5 b6b7 d5b7 b1b7 a5a1 g1h2,1713,75,92,356,advancedPawn advantage endgame veryLong,https://lichess.org/sNHDn4FD/black#64,
00y2j,3r4/1pB3kp/2b1Pp2/1pN2RpK/1P6/7P/6r1/8 w - - 0 34,c7d8 c6e8,1644,78,94,10066,endgame mate mateIn1 oneMove,https://lichess.org/5qeC9Wl2#67,
00y3g,8/4Qpk1/p3p2p/1p1b3r/7P/3B4/2P3PK/4r3 b - - 4 44,e1d1 d3e2 h5h4 e7h4,2092,75,86,1378,advantage endgame fork short,https://lichess.org/8yjVFUQ7/black#88,
00y9H,r2q1rk1/1pp2ppp/8/p2pn3/P2bN3/3BB2Q/1P3PPP/R4RK1 b - - 1 17,d4e3 e4f6 g7f6 h3h7,1381,75,79,206,kingsideAttack master mate mateIn2 middlegame sacrifice short,https://lichess.org/FQvSnbkl/black#34,Italian_Game Italian_Game_Classical_Variation
00yDE,3r2k1/4Q1pp/4pp2/pP6/P1BpP1PP/8/7K/3q4 b - - 1 34,d8f8 c4e6 g8h8 e7f8,1358,123,50,20,deflection endgame mate mateIn2 short,https://lichess.org/RJCQ5Aaf/black#68,
00yHW,8/1p4r1/PR6/6pk/8/6PP/6K1/8 b - - 0 40,b7a6 g3g4 h5h4 b6h6,1102,76,96,900,endgame mate mateIn2 rookEndgame short,https://lichess.org/jJ4ZSQGJ/black#80,
00yIS,3r3k/p5p1/5q1p/8/P1b5/4Q1RP/6BK/8 b - - 6 42,d8d3 e3e8 c4g8 g3d3,1136,78,100,346,advantage deflection discoveredAttack endgame master short,https://lichess.org/fIQfIXST/black#84,
00yLn,2k1b3/pp6/2p1N1p1/2P2p2/3K4/P4r2/8/R7 b - - 1 31,e8f7 e6g5 f7d5 g5f3,1287,84,84,139,endgame equality fork short,https://lichess.org/JgcSpYyU/black#62,
00yOA,8/8/8/6KP/p7/8/k7/8 b - - 0 50,a2b3 h5h6 a4a3 h6h7 b3c2 h7h8q,845,93,83,38,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/6AX65aKY/black#100,
00yP0,2r1r1k1/7p/1q2pp1Q/p2p3R/3P4/2P4P/P4PP1/6K1 b - - 0 27,b6c7 h6f6 c7g7 h5g5 g7g5 f6g5,1378,77,93,1826,advantage endgame long pin,https://lichess.org/miwYfpK0/black#54,
00yPS,5k2/p3pp2/7p/2Qp1P2/6B1/6q1/2K5/8 b - - 2 43,g3g4 c5c8 f8g7 f5f6 g7f6 c8g4,1077,83,94,767,crushing discoveredAttack endgame long queenEndgame,https://lichess.org/pyTEOQI7/black#86,
00ySR,2r1rk2/pp1R3p/1b4p1/6B1/4p2P/1B6/PP3PP1/6K1 b - - 0 31,c8c7 g5h6,1449,76,94,2932,endgame mate mateIn1 oneMove,https://lichess.org/kReszzMZ/black#62,
00yTd,6k1/5p2/2p1q3/3p2Q1/p1nB4/5P1P/6PK/8 b - - 5 50,e6g6 g5d8 g8h7 d8h8,905,93,95,466,endgame mate mateIn2 short,https://lichess.org/6VYqBISA/black#100,
00yTt,r4rk1/1ppq1pbp/p5p1/2pPp3/P1B1Pn2/2N1QN2/1PP2P2/R3RK2 w - - 4 18,c3e2 d7h3 f1g1 h3g2,1032,87,90,71,mate mateIn2 middlegame short,https://lichess.org/ytEUqvnI#35,Modern_Defense Modern_Defense_Other_variations
00yWQ,8/5pk1/4b2p/8/2r1NKP1/4P2P/5R2/8 w - - 12 51,f4f3 e6d5 f2d2 d5e4,1258,75,92,4624,crushing endgame master masterVsMaster short,https://lichess.org/lJke9dkh#101,
00yYi,2k3rr/ppp2p1p/2b5/4Nn2/3p1Q2/1P2P1Pq/P1PP1P1P/RN3RK1 w - - 0 18,e3e4 f5h4 f4h4 h3h4,1942,75,70,132,crushing middlegame pin quietMove short,https://lichess.org/15WcPt98#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
00ybx,6k1/p7/2p1r1bp/3p2p1/8/1PP3BP/P4P2/3R1K2 w - - 0 35,d1e1 g6d3 f1g2 e6e1,1061,116,100,31,crushing deflection endgame master short,https://lichess.org/PfEadzZz#69,
00yfI,r1b5/1p3kpp/p1nBpn2/3p4/3P4/P1NQ4/1PP1B1qP/2K2R2 w - - 2 17,d3h7 g2f1 e2f1 f6h7,1767,75,96,1710,advantage middlegame short,https://lichess.org/yil6l4iC#33,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
00yfJ,r1b1k2r/p4p1p/2p1p3/1pR1Pp2/qn1P4/2Q2N1P/5PP1/1B3RK1 b kq - 0 19,b4d5 c5d5 c6d5 c3c6,1572,75,92,344,clearance crushing middlegame sacrifice short,https://lichess.org/3cvQUqUJ/black#38,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
00yjj,4r1rk/2pq3p/R7/1p3p2/5P2/1PP4P/1P2pQN1/4R1K1 w - - 5 33,e1e2 d7d1 f2f1 d1e2 f1e2 e8e2,1454,75,89,1206,crushing long middlegame,https://lichess.org/9cC8AGOi#65,
00ymq,Q7/4ppbk/6pp/5q2/4n3/4PNBP/Pr3PP1/3R2K1 w - - 2 31,a2a4 e4g3 f2g3 f5c2,1500,75,93,3396,clearance crushing middlegame short,https://lichess.org/V4mcVabC#61,
00ysx,1k5r/ppq2p2/2pN4/4PBb1/2P2pp1/1P5r/P1Q3KP/3RR3 w - - 5 28,e1h1 f4f3 g2f1 g4g3 f5h3 h8h3,1949,81,76,37,crushing long middlegame sacrifice,https://lichess.org/r1xzDowk#55,
00yve,4kb2/2p4p/ppN1P1p1/8/2P5/r2n2P1/2K4P/3R4 b - - 3 34,d3c5 d1d8,551,97,63,122,endgame,https://lichess.org/HcXAtVm7/black#68,
00yxD,3r2rk/1b3p1Q/p1q2Pp1/1p6/6P1/P2BR3/1PP2R1P/6K1 b - - 0 28,h8h7 e3h3,975,90,95,297,master mate mateIn1 middlegame oneMove,https://lichess.org/oxu2DM5K/black#56,
00yyG,8/4p1k1/p2pRq2/3P1p2/6r1/1P4Q1/4PP2/6K1 w - - 4 39,e6f6 g4g3 g1h2 g7f6 h2g3 f6e5,1970,75,88,247,crushing endgame intermezzo long master,https://lichess.org/VKkNCGtE#77,
00yzd,6k1/8/4p1p1/1P5p/1B2PP2/3pb1KP/2p5/4R3 w - - 2 36,g3f3 d3d2 b4d2 e3d2 b5b6 d2e1,1808,75,95,1208,advancedPawn advantage endgame long,https://lichess.org/c9Rb9dVt#71,
00yzf,3rk3/3N2R1/4P1pr/3pP3/2p5/6p1/PP6/2K5 b - - 3 29,g3g2 d7f6 e8f8 g7f7,1922,75,94,2709,endgame mate mateIn2 short vukovicMate,https://lichess.org/OIVHVypq/black#58,
00z22,r7/pRp2pkp/3p1pr1/4pQ2/3bP3/5PB1/P1q3PP/1R5K b - - 1 22,d4f2 b7b2 c2b2 b1b2,1905,75,86,688,advantage middlegame short,https://lichess.org/kIudbW7M/black#44,
00z3O,r2qr1k1/pp3pp1/2p2n1p/3bR3/3P4/3Q1N1P/PPB2PP1/4R1K1 b - - 11 23,d5f3 e5e8 d8e8 e1e8,1076,78,90,1372,advantage kingsideAttack middlegame short,https://lichess.org/TpSbqrpL/black#46,
00z6Y,r3k2r/1pp5/p1b1pq1b/3p2Np/3P1BnP/8/PPP2PP1/RN1QK2R w KQkq - 0 14,f4e5 f6f2,955,106,38,32,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/OgaDpQ2R#27,French_Defense French_Defense_Advance_Variation
00z6j,r3qrk1/p6p/1p2pbp1/3pn3/3Q2P1/P6R/1B3P2/1B4KR b - - 1 28,e5g4 d4g4 f6b2 h3h7,1949,77,28,62,advantage kingsideAttack master middlegame short,https://lichess.org/XsKxGTMs/black#56,
00z82,r3rbk1/1p1n1ppp/p2p4/q1pP4/4RP2/1P1B1Q1P/1BP3P1/5RK1 b - - 0 18,e8e4 f3e4 g7g6 f4f5,1621,74,91,585,advantage master middlegame short,https://lichess.org/YzMUMMSq/black#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
00z9K,4B3/1b5p/p5k1/3p3R/6P1/1P6/KPrn1r2/7R b - - 2 34,g6g7 h5h7 g7f8 h7b7,2160,91,90,668,advantage master middlegame short skewer,https://lichess.org/slx46h53/black#68,
00zDW,1r1r3k/p2qR1pp/b1p5/2p3Q1/8/2PPR2P/PP3PP1/6K1 b - - 2 26,d7d5 g5g7,1174,77,88,228,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SuDrO2FW/black#52,
00zDb,8/1pk1q3/1n3p2/2r2Pp1/p2QP2p/PB3P2/KP4P1/3R4 w - - 0 36,b3a4 c5c4 d4d3 c4a4,1909,77,92,201,advantage endgame interference master masterVsMaster short,https://lichess.org/QzK6TTSA#71,
00zI4,r2q1rk1/pb3ppp/1p2p3/2nn4/8/P1N1PN2/1P1Q1PPP/1BR1K2R b K - 1 13,c5b3 d2c2 g7g6 c2b3,1656,75,94,1056,crushing opening short,https://lichess.org/z6EaD3I9/black#26,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
00zL1,r7/kp6/p1n1b3/2Q5/7B/8/P4PPP/4qBK1 b - - 2 30,a7b8 h4g3 b8c8 c5d6 e1a5 d6e6,2155,76,79,61,crushing long middlegame,https://lichess.org/OwNorsd0/black#60,
00zNz,r1bqk2r/pp1np1bp/2p3p1/3pNB2/3P1B2/4P3/PPP2PPP/R2QK2R b KQkq - 0 10,g6f5 d1h5 e8f8 h5f7,1147,76,95,5474,mate mateIn2 opening short,https://lichess.org/kZTBqbqj/black#20,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
00zOQ,2r3k1/p7/7p/1p4p1/6R1/3B1q1P/2P4P/2B3RK w - - 6 35,g1g2 c8e8 c1d2 f3d1 g2g1 d1d2,1937,75,93,735,advantage deflection endgame long quietMove,https://lichess.org/SQjfd0KV#69,
00zQz,4rrk1/pB4pp/2N2p2/2p5/6b1/1PN3P1/P1P2P1P/R3nK2 w - - 0 21,a1e1 g4h3 f1g1 e8e1,1283,75,85,242,deflection mate mateIn2 middlegame short,https://lichess.org/omHw8uCB#41,
00zUZ,r1q2rk1/1p1b1pbp/p2p2n1/2p2N2/P3PR2/2NP2QP/1PP3BK/R7 b - - 4 20,g6f4 g3g7,957,78,84,235,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/z7BskeaK/black#40,
00zVd,3rkbnr/1pp3pp/p4p2/4N3/4b3/8/PPP2PPP/RNB1R1K1 w k - 0 11,e1e4 d8d1 e4e1 d1e1,500,103,96,912,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/i2LOkagE#21,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
00zdb,2rqr1k1/pb3p2/1p4pp/n2p4/P1pRnN2/2P2N1P/BPQ2PP1/3R2K1 b - - 2 20,c8c5 d4e4 d5e4 d1d8,1852,76,93,2726,advantage discoveredAttack master middlegame short,https://lichess.org/kUZZ0jiG/black#40,
00zg2,3r1rk1/p1N2ppp/1p1P4/4n3/4P1q1/P1Q5/3R2PP/3R2K1 b - - 5 28,e5f3 c3f3,1019,218,0,5,crushing middlegame oneMove,https://lichess.org/3bQtELrC/black#56,
00zgl,3r1rk1/1b3ppp/p1p1p3/1pqNP1b1/5P2/3B4/PPP1Q1PP/3R1R1K w - - 0 18,d3h7 g8h7 f4g5 d8d5,1852,77,88,930,middlegame,https://lichess.org/lkvK26St#35,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation
00ziz,8/p1p2k1p/Pp5P/1PPP1K2/3P4/8/8/2b5 b - - 0 45,c1h6 d5d6 c7d6 c5b6,2027,76,90,826,bishopEndgame crushing deflection endgame short,https://lichess.org/wdStyvNQ/black#90,
00zkP,6k1/5qp1/2R4p/1pQ1B3/4pP2/8/4rPPP/r1R3K1 w - - 1 32,c6c7 e2e1 c1e1 a1e1,1451,84,72,663,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/tuhKG5T9#63,
00zqB,3r1rk1/pp6/5pb1/2p2q2/8/P2P4/1PP4Q/2K3RR b - - 1 27,c5c4 h2h7,1866,82,86,1007,mate mateIn1 middlegame oneMove pin,https://lichess.org/EURKTOGv/black#54,
00zrq,7R/6P1/p3p2P/1p2k3/4p3/2Pp4/r5r1/3R3K b - - 2 40,e4e3 g7g8q g2g8 h8g8 e3e2 d1e1,2091,75,82,223,advancedPawn crushing endgame long promotion,https://lichess.org/KXvGlWhK/black#80,
00zu9,8/1p3p2/4p1k1/P2pPpPp/1p1P3K/1P5P/5P2/8 w - - 8 43,f2f3 f5f4 a5a6 f7f6 e5f6 b7a6,2292,105,90,223,crushing endgame long master pawnEndgame quietMove zugzwang,https://lichess.org/N8dGqspE#85,
00zxV,rn3k1r/pp2p2p/2p2np1/8/2B5/4q3/PQP3PP/RN3K1R b - - 3 14,f6e4 b2h8,636,87,83,221,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/sGDfLqiU/black#28,Caro-Kann_Defense Caro-Kann_Defense_Maroczy_Variation
0100g,8/8/5k2/R7/2P1K2r/8/P7/8 w - - 1 43,e4d5 h4h5 d5d6 h5a5,873,76,90,312,crushing endgame rookEndgame short skewer,https://lichess.org/PPDNNe1y#85,
0103M,2kr1b1r/pppb1p1p/1q6/4p3/1P1n4/2P1BN2/5PPP/R2QKB1R w KQ - 2 16,c3d4 e5d4 d1d4 f8b4,2176,84,85,66,crushing opening short,https://lichess.org/lHWulFLi#31,Scandinavian_Defense Scandinavian_Defense_Main_Line
0104L,6k1/pQ3pp1/7p/8/3P4/6Pb/PPr2r1P/2R3K1 w - - 0 25,c1c2 f2f1,968,76,98,264,endgame mate mateIn1 oneMove,https://lichess.org/3aGTwTFn#49,
0104o,6rk/2QR3p/p5q1/1p6/4n1P1/PP3P2/8/6K1 b - - 0 41,e4g5 c7c3 g6g7 d7g7,2181,80,91,472,advantage endgame master short,https://lichess.org/OYnoP8U4/black#82,
0109N,r2qkbnr/1p2pppp/p1n5/4N3/2BP2b1/8/PP3PPP/RNBQ1RK1 b kq - 3 8,g4d1 c4f7,1204,76,84,197,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/4ZP4Jh3Y/black#16,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
0109V,r5k1/pp3ppp/2pq1n2/3b4/3P2N1/2PQ4/PPB2PPP/4R1K1 b - - 0 22,f6g4 d3h7 g8f8 h7h8,822,77,91,131,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uYXxLb8F/black#44,
0109Y,r3r2Q/p3kpn1/5q2/3p4/1p5P/3B1PR1/PPP2nP1/1K2R3 b - - 6 27,e7d7 d3b5 d7d6 b5e8 a8e8 e1e8,2059,78,91,323,advantage long middlegame skewer,https://lichess.org/VLvS4i1J/black#54,
010Ev,4b1k1/1p3p2/4pPp1/3p2Rp/p2P3R/q1rBQ2P/6P1/6K1 w - - 0 30,d3g6 a3c1 e3c1 c3c1 g1h2 f7g6,2657,79,67,88,crushing long middlegame,https://lichess.org/UOMjn4Zf#59,
010I0,2kr4/pppq1p2/8/3pP3/2P1nQ2/N3PR2/PP4r1/2KR4 b - - 0 25,e4g3 f3g3 g2g3 f4g3,1369,77,92,61,advantage middlegame short,https://lichess.org/Plylrzip/black#50,
010Jc,rnb1k2r/bpqp1pp1/p3p3/7p/4P1n1/1NNB3P/PPP2PP1/R1BQ1R1K w kq - 1 11,d1e2 c7h2,688,102,96,1780,master mate mateIn1 oneMove opening,https://lichess.org/zDw0FRz2#21,Sicilian_Defense Sicilian_Defense_Kan_Variation
010MJ,3r2k1/pR3pp1/8/5p1p/3n1q2/5P2/PP4R1/6QK b - - 4 29,d4f3 g2g7 g8h8 g7h7 h8h7 b7f7 h7h8 g1g7,1540,75,96,104,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/TZpqMy3A/black#58,
010N8,8/3r3p/pp1pk1pP/2rR1pP1/P1PRpP2/1P2P3/4K3/8 b - - 1 37,c5d5 c4d5 e6e7 d4c4,1968,74,73,92,crushing endgame rookEndgame short,https://lichess.org/SVWon15d/black#74,
010Sa,3r2k1/pb2q3/4p3/2p2p1Q/3p4/3R3R/PPP2PrP/5K2 b - - 1 26,g2g7 d3g3 e7f6 g3g7 g8g7 h5h7 g7f8 h7b7,2671,90,86,86,advantage attraction exposedKing middlegame skewer veryLong,https://lichess.org/0gZrULlt/black#52,
010ZV,r2qk1nr/p1pbb1pp/4p3/2pp1P2/2B5/8/PPP1Q1PP/RNB2RK1 b kq - 0 13,d5c4 e2h5 g7g6 f5g6,1494,75,91,613,crushing opening short,https://lichess.org/TyuyYtZG/black#26,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
010hY,4r1k1/4rp2/2p4p/p2bNQp1/4P3/2P5/Pq3PPP/R3R1K1 w - - 1 26,e4d5 e7e5 f5e5 e8e5,975,88,94,334,crushing middlegame short,https://lichess.org/Mk8l4jxb#51,
010p7,3R2k1/4r2p/pp2r1p1/1p2P1P1/2p5/P3n3/1P5P/5RK1 b - - 1 36,g8g7 f1f8 e7a7 f8g8,1854,137,62,31,endgame equality quietMove short,https://lichess.org/lOnXhRq8/black#72,
010pI,r5k1/1bpNb1qp/p3p3/1p4pp/3P1P1Q/2P5/PP5P/3R1RK1 w - - 0 25,f4g5 e7g5 h4g3 h5h4,2330,86,90,320,crushing middlegame short,https://lichess.org/8aKfhH2K#49,
010rQ,r3kb1r/1p1b1p2/p2ppp1p/n1q2P1B/3NP3/2N3R1/P1PQ2PP/1R4K1 b kq - 0 19,a5c4 d2f2 e6e5 d4e6 c5f2 g1f2,2494,93,89,968,advantage long middlegame pin quietMove,https://lichess.org/vbymThWp/black#38,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
010ta,2r2rk1/1p3ppp/1q1p1nb1/1p6/2pPPRPN/P1P4P/BP6/R2Q2K1 b - - 0 20,g6e4 g4g5 f6d5 f4e4,1481,76,75,319,advantage middlegame short,https://lichess.org/Fz8XsPzW/black#40,
0112g,7R/8/8/8/3k4/4p3/r7/4K3 b - - 1 57,a2a4 h8h4 d4c3 h4a4,1061,75,84,181,crushing endgame rookEndgame short skewer,https://lichess.org/OT4wj1GG/black#114,
0115S,r4r1k/1p4pp/1p6/2pQ4/4n1qP/PP3Pp1/1BP1P1K1/1R4R1 w - - 1 23,f3g4 f8f2 g2h3 f2h2,970,78,97,189,mate mateIn2 middlegame short,https://lichess.org/PJQnMRfy#45,
0116f,r3k1r1/2pq1p2/p2p1R2/4p1np/P1B1P1b1/2NPP3/2P3PP/R3Q1K1 w q - 1 19,h2h4 g5f3 g1f1 f3e1,1947,75,84,145,advantage kingsideAttack middlegame short,https://lichess.org/daJy5C0V#37,
01194,5qk1/p1pb2p1/5p2/r2N1P1p/2Pp3Q/2n5/P5PP/R4RK1 w - - 0 25,h4d4 c3e2 g1h1 e2d4,711,98,95,2595,crushing fork middlegame short,https://lichess.org/KqOvYIB5#49,
0119E,5R1k/4q2p/3Np1bP/4P3/3P2P1/2n5/8/5QK1 b - - 6 45,e7f8 f1f8,473,99,86,1240,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/krqkZh3J/black#90,
0119G,5rk1/p5pp/b1p1p1p1/2qpP2P/5PQ1/2N3P1/PrP5/2KR3R w - - 0 18,c1b2 f8b8 b2c1 c5e3 d1d2 e3c3,2165,80,74,64,crushing fork long middlegame,https://lichess.org/lFAuKAq6#35,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
011A6,1r1q1rk1/pb3pbp/1p1pnnp1/1Np5/2P5/PP3NP1/1B3PBP/Q1RR2K1 b - - 5 20,d6d5 c4d5,1632,76,68,80,advantage oneMove opening,https://lichess.org/7QbYroZU/black#40,
